SID,TELEFONO,TIPO_TEL,FECHA_ACT
2542,5670927555,Celular,2024-07-18
2543,5563391321,Celular,2024-02-08
2544,3313983882,Celular,2024-08-13
2544,3320676758,Casa,2024-03-23
2545,5638401875,Celular,2024-02-14
2545,5649126401,Casa,2024-03-06
2546,4413325889,Celular,2024-03-06
2547,2261755928,Celular,2024-03-19
2547,2212112745,Fijo,2024-06-07
2548,4446787875,Celular,2024-11-23
2549,2262761992,Celular,2025-01-14
2550,5682263415,Celular,2024-10-26
2551,5574275234,Celular,2024-10-11
2551,5536863645,Casa,2024-05-05
2552,3311842777,Celular,2024-07-28
2552,3363584205,Casa,2024-08-17
2553,5531313993,Celular,2024-12-25
2554,5548011633,Celular,2024-05-08
2554,5521975264,Casa,2024-10-07
2555,5578948768,Celular,2024-08-27
2555,5546172337,Fijo,2024-07-12
2556,2224450979,Celular,2024-10-13
2557,8189629592,Celular,2024-07-20
2558,5682453815,Celular,2024-02-05
2559,3324478924,Celular,2024-03-16
2559,3331602800,Casa,2024-05-08
2560,5675417347,Celular,2024-01-17
2561,2286527459,Celular,2025-01-14
2561,2238077624,CASA,2024-12-11
2562,3329540951,Celular,2024-05-01
2562,3354627933,Casa,2024-01-14
2563,5661551080,Celular,2024-02-25
2563,5685900567,Casa,2025-01-01
2564,2224101620,Celular,2024-09-08
2565,5597434750,Celular,2024-11-11
2566,2275111556,Celular,2024-09-11
2567,5516848434,Celular,2024-08-15
2567,5565476565,Casa,2024-09-26
2568,5573095597,Celular,2024-04-18
2569,8126174323,Celular,2024-09-02
2569,8157472382,Casa,2024-11-22
2570,8147420973,Celular,2024-04-06
2571,5519625526,Celular,2024-07-20
2572,3379568494,Celular,2024-10-25
2572,3336111564,Casa,2024-09-18
2573,5581806987,Celular,2024-04-02
2573,5511315468,Casa,2024-11-28
2574,5553165483,Celular,2024-08-08
2574,5556797279,Casa,2024-08-08
2575,5514915313,Celular,2024-09-01
2575,5586424911,Casa,2024-12-28
2576,4422289138,Celular,2024-10-15
2576,4435582622,Casa,2024-09-18
2577,5565500529,Celular,2024-11-20
2578,5551088287,Celular,2024-01-18
2579,5526184216,Celular,2025-01-03
2579,5577415302,Casa,2024-02-22
2580,5533020524,Celular,2024-11-25
2580,5528060313,Casa,2024-03-25
2581,5565253644,Celular,2024-07-06
2582,5538822057,Celular,2024-09-16
2583,2238102554,Celular,2025-01-21
2583,2277674451,Casa,2024-12-09
2584,5516739617,Celular,2024-07-07
2584,5577794195,Casa,2024-04-26
2585,5518474416,Celular,2024-06-19
2586,,Celular,2024-10-23
2587,4427404376,Celular,2024-03-21
2587,4422886938,Casa,2024-10-12
2588,2257689252,Celular,2024-02-22
2589,5552189998,Celular,2024-05-08
2589,5585287703,Casa,2025-01-04
2590,5662245244,Celular,2024-03-25
2591,5620171434,Celular,2024-10-15
2592,5685658877,Celular,2024-12-06
2593,5525942441,Celular,2025-01-05
2594,3359578343,Celular,2024-12-29
2594,3377261999,casa,2024-06-24
2595,22133311,Celular,2024-01-05
2596,3361349014,Celular,2024-06-12
2597,5582928103,Celular,2024-05-11
2598,5552687365,Celular,2024-10-28
2598,5544390386,Casa,2024-06-02
2599,5693966105,Celular,2024-03-16
2599,5622475437,Casa,2024-03-17
2600,5516847186,Celular,2024-09-18
2601,5681959837,Celular,2024-11-01
2602,5521400370,Celular,2024-09-22
2603,8156983883,Celular,2024-10-07
2604,,Celular,2024-01-21
2605,(55) 37809977,Celular,2024-02-15
2606,4474472593,Celular,2024-12-22
2607,5574365282,Celular,2024-02-19
2608,5569887946,Celular,2024-06-14
2609,55955249,Celular,2024-12-12
2609,5554627810,Casa,2025-01-03
2610,5555687266,Celular,2024-03-01
2611,2219287671,Celular,2024-12-07
2612,2280125530,Celular,2024-05-29
2612,2235757436,Casa,2024-03-02
2613,5594674357,Celular,2024-03-20
2614,5556738216,Celular,2024-07-27
2614,5584295866,Casa,2024-04-01
2615,5582617767,Celular,2024-07-31
2615,5587925136,Casa,2024-08-03
2616,5565455771,Celular,2024-06-21
2617,5591641209,Celular,2024-07-02
2618,8120773258,Celular,2024-12-21
2619,2260676344,Celular,2024-04-28
2620,5534764878,Celular,2024-03-07
2621,,Celular,2025-01-15
2621,5511458336,Casa,2024-09-26
2622,5547604041,Celular,2024-11-14
2623,4482084995,Celular,2024-06-25
2623,4470679294,Casa,2024-10-12
2624,4427429782,Celular,2024-02-21
2625,5534229471,Celular,2024-03-02
2626,5596216572,Celular,2025-01-12
2626,5565891005,Casa,2024-12-02
2627,55152698990,Celular,2024-06-13
2627,5567067330,Casa,2024-05-14
2628,5658640041,Celular,2024-01-31
2629,2292524435,Celular,2024-12-01
2629,2254545571,Casa,2024-04-10
2630,8139360177,Celular,2024-02-11
2630,8188483462,Casa,2024-04-23
2631,4421779557,Celular,2025-01-29
2632,5557149707,Celular,2024-03-01
2632,5596179062,Casa,2024-04-22
2633,3338769659,Celular,2024-12-31
2634,5698302669,Celular,2025-01-02
2635,5561988442,Celular,2024-04-06
2636,4476778993,Celular,2024-01-09
2636,4424608196,Casa,2024-06-17
2637,5540312351,Celular,2024-06-06
2637,5582472261,Casa,2024-04-09
2638,8192384875,Celular,2024-12-05
2638,8127380349,CASA,2024-06-11
2639,5534155076,Celular,2024-11-09
2639,5599709635,Casa,2024-12-12
2640,5594578931,Celular,2024-11-28
2641,5528472076,Celular,2025-01-28
2642,3329764151,Celular,2024-11-23
2643,5529859936,Celular,2024-03-10
2644,8122308294,Celular,2024-10-23
2644,8144491280,Casa,2024-06-08
2645,3343630983,Celular,2025-01-14
2646,5526811990,Celular,2024-03-30
2647,4451937293,Celular,2024-04-18
2647,4491198839,Casa,2024-01-31
2648,2247790987,Celular,2025-01-11
2649,3389285752,Celular,2024-06-04
2650,5693217741,Celular,2024-11-24
2651,5543506841,Celular,2024-11-21
2651,5588144756,Casa,2025-01-31
2652,5675792302,Celular,2024-08-19
2653,4461804612,Celular,2024-06-22
2653,4460444103,Casa,2024-07-19
2654,5533397918,Celular,2024-06-14
2655,5629253602,Celular,2024-11-30
2655,5668214363,Casa,2024-08-12
2656,4459704497,Celular,2024-08-22
2657,5571838260,Celular,2024-01-30
2657,5511063654,Casa,2024-07-12
2658,3356169652,Celular,2024-12-28
2659,5514372145,Celular,2025-01-07
2659,5560821389,Casa,2024-03-21
2660,5540109035,Celular,2024-06-04
2661,5595037186,Celular,2024-07-23
2661,5553596198,Casa,2024-10-10
2662,5558158218,Celular,2024-09-28
2663,5664908444,Celular,2024-05-08
2664,5518176151,Celular,2024-05-29
2664,5588373974,Casa,2024-12-26
2665,4443979942,Celular,2025-02-01
2666,4476981383,Celular,2025-01-03
2666,4451415894,Casa,2024-12-13
2667,5552488864,Celular,2025-01-01
2668,5597095893,Celular,2024-04-07
2669,5516568501,Celular,2025-01-11
2670,5598309147,Celular,2024-06-03
2670,5544385304,Casa,2024-11-21
2671,5570995492,Celular,2025-01-15
2672,5544935232,Celular,2024-03-21
2672,5596324762,Casa,2024-08-29
2673,5542843393,Celular,2024-12-03
2673,5510786782,Casa,2024-08-01
2674,4418077503,Celular,2024-06-13
2675,4479861397,Celular,2024-01-09
2675,4416006114,Casa,2024-07-28
2676,2260632682,Celular,2024-11-19
2677,5596511348,Celular,2024-12-29
2678,2288826250,Celular,2024-02-05
2678,2263596633,Casa,2024-03-07
2679,005521665172,Celular,2024-06-19
2679,5528518499,Casa,2024-08-12
2680,3322559890,Celular,2024-09-20
2680,3318751799,Casa,2024-10-09
2681,2252450757,Celular,2024-06-29
2682,4436251586,Celular,2024-05-07
2683,5584592465,Celular,2024-12-21
2684,4435658468,Celular,2024-02-04
2685,3359608796,Celular,2024-05-28
2685,3313010481,Casa,2024-01-24
2686,5589779663,Celular,2025-01-18
2687,5541664839,Celular,2024-02-17
2688,3368602824,Celular,2024-12-25
2688,3378865872,Casa,2024-02-06
2689,5688792964,Celular,2024-12-06
2689,5622297513,Fijo,2024-05-14
2690,5581206486,Celular,2024-09-02
2691,3396623876,Celular,2024-05-10
2692,8131610386,Celular,2025-01-29
2692,8178277923,Casa,2024-07-22
2693,5645526562,Celular,2024-04-11
2694,4418522903,Celular,2024-04-24
2695,5568895353,Celular,2024-06-16
2696,5586797181,Celular,2024-03-27
2697,4479603088,Celular,2024-01-27
2697,4496305369,Casa,2024-10-17
2698,5666885327,Celular,2024-02-12
2698,5692622258,Casa,2024-01-23
2699,3394878969,Celular,2024-08-23
2700,5530422555,Celular,2024-11-30
2701,,Celular,2024-03-30
2701,5533158464,Casa,2024-09-05
2702,2299625893,Celular,2024-05-10
2702,2290970646,Casa,2024-11-24
2703,2263085059,Celular,2025-01-06
2704,3391676472,Celular,2024-10-01
2704,3346534063,Casa,2024-03-05
2705,4432089591,Celular,2024-06-03
2705,4451585984,Casa,2024-10-07
2706,3378014258,Celular,2024-03-20
2706,3341101603,Casa,2024-06-10
2707,4432121647,Celular,2024-08-31
2707,4427142658,Casa,2024-04-30
2708,5571099211,Celular,2024-10-22
2709,5555719957,Celular,2024-05-12
2709,5592196455,Casa,2024-05-18
2710,5518407993,Celular,2024-12-05
2710,5574063430,Casa,2024-04-10
2711,5589590273,Celular,2025-01-07
2712,2222055815,Celular,2025-01-29
2712,2292268532,Casa,2024-09-30
2713,3385800288,Celular,2024-03-28
2714,3329292229,Celular,2024-10-13
2715,3394859550,Celular,2024-02-22
2716,5596975799,Celular,2024-02-23
2717,8191222068,Celular,2024-03-02
2718,5551900772,Celular,2024-01-02
2718,5565942316,CASA,2024-04-14
2719,5564291916,Celular,2024-05-06
2719,5584693346,Casa,2024-05-11
2720,5599273757,Celular,2024-06-01
2721,4419516106,Celular,2024-06-09
2722,5524686659,Celular,2024-01-22
2722,5513167142,Casa,2024-04-25
2723,2231039211,Celular,2024-04-26
2724,3346505479,Celular,2024-08-07
2725,5546900624,Celular,2024-07-05
2726,3365391887,Celular,2024-12-05
2726,3383607806,casa,2025-01-12
2727,55536904320,Celular,2024-03-07
2728,2276998126,Celular,2024-07-26
2729,4458686929,Celular,2024-09-01
2730,5598483809,Celular,2024-06-25
2730,5558992397,Casa,2024-06-09
2731,5642169931,Celular,2024-12-27
2732,5550392814,Celular,2025-01-19
2733,5512868088,Celular,2024-12-09
2734,,Celular,2024-05-25
2735,3336695783,Celular,2024-08-16
2736,5511948084,Celular,2025-01-17
2736,5527059731,Fijo,2024-01-11
2737,5533863177,Celular,2024-02-26
2737,5586259893,Casa,2024-06-25
2738,3349378762,Celular,2025-01-12
2739,3323683957,Celular,2025-01-10
2740,5552255425,Celular,2024-11-14
2740,5519557003,Casa,2024-08-12
2741,5584941427,Celular,2024-06-19
2741,5511756290,Casa,2024-04-05
2742,5541152047,Celular,2024-01-11
2743,5584663796,Celular,2024-04-02
2743,5596146068,Casa,2024-05-13
2744,5583230926,Celular,2024-03-29
2744,5521713932,Casa,2024-10-18
2745,3376287019,Celular,2024-02-27
2746,5521571765,Celular,2024-10-25
2747,5582141340,Celular,2024-07-27
2748,5564180965,Celular,2024-11-22
2748,5530887797,Casa,2024-06-17
2749,5553543998,Celular,2024-07-27
2750,3393898953,Celular,2024-11-01
2750,3354396783,Casa,2024-02-10
2751,4413064621,Celular,2024-06-26
2752,5540432188,Celular,2024-12-23
2753,5588475792,Celular,2024-08-24
2754,5589800985,Celular,2024-08-30
2755,2277233223,Celular,2024-12-23
2755,2233823365,Casa,2024-03-30
2756,5532697692,Celular,2024-03-21
2756,5545852192,Casa,2024-08-20
2757,8175254713,Celular,2024-02-20
2758,8148416213,Celular,2024-12-13
2759,5571244016,Celular,2024-05-01
2760,5574684185,Celular,2024-06-12
2761,5579992862,Celular,2024-09-29
2762,8151891526,Celular,2024-03-06
2762,8142792246,CASA,2024-03-05
2763,3319418969,Celular,2025-01-19
2764,2267715996,Celular,2024-02-17
2765,5557105013,Celular,2024-01-08
2766,3369365710,Celular,2024-03-14
2766,3323127722,Casa,2024-08-30
2767,5515346005,Celular,2024-07-01
2768,5515639161,Celular,2024-11-28
2769,4481014673,Celular,2025-01-09
2769,4419585383,Casa,2024-12-11
2770,4476846255,Celular,2024-08-24
2771,2230420125,Celular,2024-08-20
2772,5580703886,Celular,2024-01-13
2773,8187369640,Celular,2024-02-02
2773,8135806692,Casa,2024-02-13
2774,5513263580,Celular,2024-11-26
2774,5530083532,Casa,2025-01-12
2775,5532599380,Celular,2024-01-10
2776,3315572076,Celular,2024-07-11
2777,5677463513,Celular,2024-03-16
2778,5655867877,Celular,2024-01-04
2779,8191219424,Celular,2025-01-06
2780,5594681521,Celular,2024-11-28
2781,5519591006,Celular,2024-05-15
2781,5587416553,Casa,2024-05-28
2782,5532592335,Celular,2024-09-14
2783,5549817219,Celular,2024-06-09
2784,4487111575,Celular,2024-05-09
2785,5544289754,Celular,2024-11-28
2785,5575244362,Casa,2024-03-24
2786,5580360201,Celular,2024-03-07
2786,5513700767,Casa,2024-05-11
2787,5518389610,Celular,2024-01-07
2788,5542902178,Celular,2024-01-17
2789,5531430705,Celular,2024-11-21
2790,5540103666,Celular,2024-02-01
2791,8135276481,Celular,2024-12-28
2791,8142989250,Casa,2024-04-14
2792,5555743030,Celular,2024-04-09
2792,5554914106,Casa,2024-12-11
2793,5532376594,Celular,2024-10-27
2794,5518432415,Celular,2024-06-22
2794,5596721366,Casa,2024-12-17
2795,5548857064,Celular,2024-02-09
2795,5583492346,Casa,2024-08-09
2796,3380614014,Celular,2024-12-06
2797,5666474376,Celular,2024-01-21
2797,5667820922,Casa,2024-05-25
2798,5598326574,Celular,2024-01-07
2799,5582074945,Celular,2024-09-29
2799,5536066164,Casa,2024-03-03
2800,4480350112,Celular,2024-09-16
2801,8125002193,Celular,2024-12-14
2801,8181572157,Casa,2024-09-02
2802,2212551390,Celular,2024-09-05
2803,5571770712,Celular,2024-01-06
2803,5512207979,Casa,2024-05-14
2804,3342893604,Celular,2024-02-22
2805,5552491842,Celular,2024-05-13
2806,4478284307,Celular,2024-04-11
2807,5578663549,Celular,2024-12-28
2808,2242053614,Celular,2024-04-21
2809,5535820034,Celular,2024-09-27
2810,3323969128,Celular,2024-04-21
2811,5530786726,Celular,2024-06-30
2811,5529191107,Casa,2024-10-09
2812,5522626567,Celular,2024-07-13
2812,5596789662,Casa,2024-08-18
2813,5585868871,Celular,2024-12-29
2814,5587764556,Celular,2024-09-24
2814,5522688037,casa,2024-01-15
2815,5521731914,Celular,2024-05-13
2815,5525454480,Casa,2024-07-17
2816,5532437378,Celular,2025-01-19
2817,5588685218,Celular,2024-06-25
2817,5535946708,Casa,2024-09-09
2818,5645900580,Celular,2024-09-04
2819,008196163263,Celular,2024-10-20
2820,5572456196,Celular,2024-07-15
2821,3341083327,Celular,2024-01-10
2821,3334961782,Casa,2024-08-07
2822,4462747414,Celular,2024-08-20
2822,4487782489,Casa,2024-01-23
2823,3321545579,Celular,2024-05-24
2823,3381562059,Casa,2024-07-17
2824,005516853977,Celular,2024-01-18
2825,5646612270,Celular,2024-01-31
2826,3391290722,Celular,2024-02-07
2827,8124455371,Celular,2024-01-27
2828,5554347938,Celular,2024-03-02
2828,5588499290,Casa,2024-06-09
2829,5539893423,Celular,2024-03-16
2830,5521814694,Celular,2024-08-10
2831,5569556788,Celular,2024-04-20
2832,5641894256,Celular,2024-02-09
2832,5629633319,Casa,2024-07-08
2833,3374257394,Celular,2024-11-16
2834,5558361777,Celular,2024-01-16
2834,5591259557,Casa,2024-07-26
2835,2295587934,Celular,2024-02-14
2836,3335740130,Celular,2024-09-05
2837,5578558742,Celular,2024-09-02
2837,5526070745,Casa,2024-07-28
2838,5519673851,Celular,2024-06-28
2839,3324247650,Celular,2024-11-05
2839,3337186601,Casa,2024-10-22
2840,4491570937,Celular,2024-09-01
2841,3375424306,Celular,2024-11-18
2841,3385220843,Casa,2024-07-15
2842,2235854345,Celular,2024-12-30
2842,2287640952,Fijo,2024-02-21
2843,5613498167,Celular,2024-08-17
2843,5654868919,Casa,2024-08-22
2844,5574321149,Celular,2024-08-20
2844,5570885171,Casa,2025-01-28
2845,2295783903,Celular,2024-01-06
2846,5585128871,Celular,2024-01-29
2846,5591320729,Casa,2024-10-28
2847,4431411203,Celular,2024-11-19
2848,5598258769,Celular,2024-02-17
2849,4481918261,Celular,2024-01-30
2849,4479010327,Casa,2024-11-29
2850,5665990491,Celular,2024-10-22
2851,4444802154,Celular,2024-11-29
2852,5524110823,Celular,2024-05-16
2853,8196843016,Celular,2024-11-05
2854,3310246403,Celular,2024-11-15
2855,2214395748,Celular,2024-06-12
2856,3312273804,Celular,2024-09-26
2856,3390021026,Casa,2024-08-07
2857,3344047599,Celular,2025-01-27
2858,5562408080,Celular,2024-03-27
2858,5574720800,Casa,2024-05-21
2859,5654371048,Celular,2024-02-11
2860,55614278,Celular,2024-05-23
2860,5543344358,Casa,2024-04-18
2861,2212964096,Celular,2024-05-19
2862,2299649604,Celular,2024-02-07
2863,,Celular,2025-01-26
2863,5579993296,Casa,2024-11-24
2864,3310791818,Celular,2024-01-15
2864,3335859068,Casa,2024-07-16
2865,8120938878,Celular,2024-12-24
2866,4473011079,Celular,2024-09-26
2867,3373074658,Celular,2024-08-13
2868,2226588847,Celular,2024-12-13
2868,2248416958,Casa,2024-03-12
2869,2213825189,Celular,2024-01-08
2869,2280530854,Casa,2024-03-04
2870,55546397,Celular,2024-01-12
2870,5514557746,Casa,2024-06-07
2871,5535982549,Celular,2024-09-17
2871,5510749252,Casa,2024-02-04
2872,5645082677,Celular,2024-05-22
2873,8197962554,Celular,2024-10-22
2873,8179885335,Casa,2024-02-16
2874,4448606945,Celular,2024-01-19
2874,4489669114,Casa,2024-12-13
2875,5581977131,Celular,2024-02-23
2875,5588724770,CASA,2024-05-23
2876,5553355628,Celular,2024-05-28
2877,4497453288,Celular,2024-12-13
2878,5571124407,Celular,2024-06-19
2878,5581367079,Casa,2024-02-16
2879,5588286393,Celular,2024-12-13
2880,3361334942,Celular,2024-10-30
2881,5532678184,Celular,2024-06-10
2882,5647890844,Celular,2024-01-01
2883,5572331260,Celular,2024-10-17
2884,5543425840,Celular,2024-07-14
2884,5592542480,Casa,2024-04-06
2885,,Celular,2024-06-27
2885,5513143156,Casa,2024-09-16
2886,8180503882,Celular,2024-10-03
2887,4456078552,Celular,2025-01-04
2887,4479265234,Casa,2024-01-18
2888,4420712671,Celular,2024-09-13
2889,8144782928,Celular,2024-05-11
2890,3322425806,Celular,2024-07-08
2891,3333838723,Celular,2024-01-24
2891,3332423569,Casa,2024-12-20
2892,5549060989,Celular,2024-04-10
2893,5541154269,Celular,2024-09-27
2894,8173818178,Celular,2024-09-30
2895,8195355235,Celular,2024-11-19
2896,5576194642,Celular,2024-03-19
2897,2258192730,Celular,2024-12-19
2897,2287430237,Casa,2024-06-19
2898,5530557166,Celular,2024-04-07
2899,5511518051,Celular,2024-02-02
2900,3351499009,Celular,2024-04-20
2901,5567595529,Celular,2024-12-02
2902,8176851444,Celular,2024-12-01
2902,8168088134,Casa,2024-11-20
2903,5562217495,Celular,2024-08-12
2904,3350987696,Celular,2024-02-18
2904,3395326772,Fijo,2024-09-02
2905,5692223600,Celular,2024-01-17
2906,5558268694,Celular,2024-09-13
2906,5589214971,Casa,2025-01-29
2907,5616593286,Celular,2024-09-10
2907,5662869441,Casa,2024-06-14
2908,4425739782,Celular,2024-09-30
2908,4490189646,Casa,2024-01-05
2909,2251937957,Celular,2024-01-14
2910,5576963192,Celular,2024-04-14
2910,5589136365,Casa,2024-05-05
2911,3390267912,Celular,2024-05-07
2912,5543162434,Celular,2024-08-24
2912,5540745829,Casa,2024-06-14
2913,3374444951,Celular,2024-05-18
2914,5627486799,Celular,2024-11-05
2915,4433262247,Celular,2024-02-08
2916,5682583737,Celular,2024-01-13
2917,5514461024,Celular,2024-09-28
2917,5560905787,Casa,2024-11-28
2918,56966744800,Celular,2024-09-25
2919,4438395884,Celular,2024-01-19
2920,4459468298,Celular,2024-01-06
2920,4424902975,Casa,2024-09-13
2921,5617185687,Celular,2024-04-25
2922,5593052178,Celular,2024-02-24
2923,3324149238,Celular,2024-12-23
2924,5599200925,Celular,2024-04-25
2925,3319364083,Celular,2025-01-09
2926,5688673560,Celular,2024-09-02
2926,5649613672,Casa,2024-10-16
2927,2234179009,Celular,2024-12-28
2928,5564944887,Celular,2024-04-06
2929,5589669481,Celular,2025-01-26
2930,5668555639,Celular,2024-02-11
2930,5620160488,Casa,2024-10-23
2931,3316569585,Celular,2024-05-14
2931,3344767021,Casa,2024-06-10
2932,5641853821,Celular,2024-06-04
2932,5666890704,Casa,2024-05-29
2933,5597761279,Celular,2024-07-05
2933,5593210404,Casa,2024-10-28
2934,5554352112,Celular,2024-06-19
